transaction_id,timestamp,user_id,amount,payment_method,bank,card_network,location,device_type,device_age_days,account_age_days,previous_txn_count,txn_velocity_1h,avg_amount_7d,amount_deviation,latency_ms,retry_count,ip_risk_score,device_risk_score,location_risk_score,bank_risk_score,amount_risk_score,scenario,actual_risk,outcome
T529531,2026-08-13 12:27:19,U100047,446.64,Netbanking,Kotak Mahindra Bank,NOT_CARD,Kolkata,desktop,741,2679,438,0,548.48,-0.1857,157.2,0,0.04,0.1568,0.1237,0.0924,0.3042,NORMAL,0.0059,LEGIT
T530561,2026-08-13 12:27:54,U100629,1687.91,Card,IndusInd Bank,Visa,Delhi,mobile,11,1099,181,1,1601.0,0.0543,94.2,0,0.0263,0.062,0.1834,0.0874,0.4674,NORMAL,0.0262,LEGIT
T533537,2026-08-13 12:28:02,U100679,665.65,UPI,Punjab National Bank,NOT_CARD,Delhi,mobile,509,2807,446,1,1377.04,-0.5166,250.7098764971499,0,0.2394,0.1364,0.2482,0.8072059868888225,0.4729,BANK_DRIFT,0.1317,LEGIT
T514197,2026-08-13 12:29:29,U100988,1773.44,Wallet,State Bank of India,NOT_CARD,Jaipur,desktop,1127,739,138,1,1667.02,0.0638,113.4,0,0.2669,0.4933,0.1723,0.1429,0.2934,NORMAL,0.1093,LEGIT
T504927,2026-08-13 12:30:02,U100870,1299.8,Netbanking,ICICI Bank,NOT_CARD,Delhi,mobile,694,1369,207,1,2027.07,-0.3588,126.7,0,0.2188,0.2152,0.0161,0.0747,0.2153,NORMAL,0.1001,LEGIT
T525311,2026-08-13 12:30:33,U100628,1768.99,UPI,Yes Bank,NOT_CARD,Pune,mobile,965,1515,266,0,1349.62,0.3107,221.6,0,0.2494,0.2073,0.0794,0.2569,0.1445,NORMAL,0.0506,LEGIT
T535759,2026-08-13 12:30:47,U100707,944.64,Netbanking,Yes Bank,NOT_CARD,Mumbai,mobile,879,1717,299,0,853.32,0.107,107.5,0,0.0706,0.2616,0.0461,0.2088,0.1186,NORMAL,0.0713,LEGIT
T543814,2026-08-13 12:31:03,U100709,894.13,Netbanking,State Bank of India,NOT_CARD,Chennai,mobile,674,1398,244,0,502.46,0.7795,62.3,0,0.1841,0.1596,0.1056,0.4418,0.4195,NORMAL,0.1984,LEGIT
T520233,2026-08-13 12:32:01,U101494,287.81,Wallet,Axis Bank,NOT_CARD,Mumbai,mobile,953,1230,192,1,329.11,-0.1255,221.0,1,0.276,0.0505,0.0677,0.1036,0.4609,NORMAL,0.1571,LEGIT
T508578,2026-08-13 12:33:19,U101067,2185.17,Card,ICICI Bank,Mastercard,Chennai,mobile,820,1923,296,0,1747.48,0.2505,153.2,0,0.2318,0.4785,0.0959,0.148,0.2565,NORMAL,0.0563,LEGIT
T530445,2026-08-13 12:33:49,U100256,140.45,Card,HDFC Bank,Amex,Hyderabad,mobile,69,2033,355,1,106.86,0.3143,150.5,1,0.098,0.0501,0.1889,0.4657,0.3806,NORMAL,0.1368,LEGIT
T534811,2026-08-13 12:33:54,U101178,218.17,UPI,Punjab National Bank,NOT_CARD,Bengaluru,desktop,683,778,122,0,124.91,0.7466,244.0,0,0.0335,0.5815,0.0864,0.3846,0.5692,NORMAL,0.1681,LEGIT
T545717,2026-08-13 12:34:28,U100317,204.34,Card,HDFC Bank,Mastercard,Mumbai,mobile,847,2181,355,0,154.51,0.3225,109.7,0,0.4288,0.5447,0.1577,0.4326,0.1528,NORMAL,0.1417,LEGIT
T524756,2026-08-13 12:35:15,U100805,433.11,UPI,State Bank of India,NOT_CARD,Ahmedabad,mobile,935,2344,406,0,673.11,-0.3566,214.2,0,0.1726,0.112,0.1074,0.2301,0.2764,NORMAL,0.0,LEGIT
T515982,2026-08-13 12:35:28,U101093,839.0,Netbanking,HDFC Bank,NOT_CARD,Kolkata,mobile,863,1178,196,0,753.25,0.1138,182.7,0,0.1959,0.2545,0.3635,0.1875,0.1756,NORMAL,0.0385,LEGIT
T548677,2026-08-13 12:35:45,U101257,404.19,UPI,Yes Bank,NOT_CARD,Jaipur,mobile,651,1666,280,2,544.28,-0.2574,99.9,0,0.3706,0.1696,0.1274,0.1375,0.293,NORMAL,0.082,LEGIT
T510207,2026-08-13 12:37:24,U100201,699.4,Netbanking,IDFC First Bank,NOT_CARD,Mumbai,desktop,1212,2725,441,1,516.64,0.3538,192.7,0,0.2738,0.1006,0.4025,0.0651,0.1852,NORMAL,0.1419,LEGIT
T501876,2026-08-13 12:38:25,U100680,241.83,UPI,HDFC Bank,NOT_CARD,Lucknow,mobile,525,2170,379,0,401.66,-0.3979,70.1,0,0.1365,0.1543,0.1796,0.2802,0.2725,NORMAL,0.1363,LEGIT
T506821,2026-08-13 12:39:13,U101348,1081.42,UPI,IDFC First Bank,NOT_CARD,Bengaluru,mobile,395,2204,375,0,1034.37,0.0455,82.6,0,0.0397,0.3631,0.1444,0.0089,0.1681,NORMAL,0.0494,LEGIT
T527311,2026-08-13 12:40:05,U100596,268.31,UPI,Punjab National Bank,NOT_CARD,Mumbai,desktop,538,1738,286,2,178.36,0.5043,147.2,0,0.2641,0.1106,0.0926,0.0417,0.4616,NORMAL,0.1481,LEGIT
T537931,2026-08-13 12:42:52,U101092,492.29,Card,Yes Bank,Mastercard,Jaipur,desktop,1046,2528,425,0,568.64,-0.1343,85.2,1,0.2219,0.2014,0.3297,0.2005,0.1194,NORMAL,0.0824,LEGIT
T500481,2026-08-13 12:43:00,U100121,601.08,Card,State Bank of India,Mastercard,Pune,desktop,66,2005,334,0,560.56,0.0723,90.1,0,0.4054,0.2138,0.247,0.2004,0.1628,NORMAL,0.1238,LEGIT
T517534,2026-08-13 12:43:48,U100007,1466.76,UPI,Yes Bank,NOT_CARD,Lucknow,mobile,252,2092,360,0,1120.3,0.3093,167.2,0,0.2762,0.0754,0.0564,0.4464,0.2428,NORMAL,0.084,LEGIT
T538233,2026-08-13 12:44:38,U100750,2000.13,UPI,IDFC First Bank,NOT_CARD,Kolkata,mobile,578,2883,482,0,1677.82,0.1921,119.6,1,0.1034,0.248,0.102,0.1348,0.2264,NORMAL,0.1209,LEGIT
T510312,2026-08-13 12:44:44,U101154,799.9,UPI,ICICI Bank,NOT_CARD,Hyderabad,desktop,790,915,136,0,660.2,0.2116,59.1,1,0.1979,0.1073,0.0519,0.1797,0.2129,NORMAL,0.1114,LEGIT
T549927,2026-08-13 12:45:53,U100893,1539.91,Wallet,Yes Bank,NOT_CARD,Mumbai,mobile,916,2940,491,0,1341.54,0.1479,209.4,2,0.393,0.2041,0.0193,0.1595,0.1499,NORMAL,0.0149,LEGIT
T537804,2026-08-13 12:46:28,U100851,1226.82,UPI,IndusInd Bank,NOT_CARD,Hyderabad,mobile,295,2404,397,0,801.89,0.5299,243.9,0,0.5071,0.153,0.0672,0.148,0.3037,NORMAL,0.1731,LEGIT
T519467,2026-08-13 12:46:44,U101328,298.46,UPI,Bank of Baroda,NOT_CARD,Hyderabad,mobile,1482,2025,339,0,335.37,-0.11,97.4,0,0.3461,0.0886,0.3715,0.1571,0.1156,NORMAL,0.0906,LEGIT
T514912,2026-08-13 12:46:45,U100814,1460.4,Wallet,Yes Bank,NOT_CARD,Delhi,mobile,813,2334,419,0,1776.54,-0.178,201.8,0,0.2852,0.1642,0.4011,0.2555,0.2302,NORMAL,0.1319,LEGIT
T540594,2026-08-13 12:46:47,U100320,771.59,Card,Punjab National Bank,Mastercard,Chennai,desktop,1278,962,146,0,1024.76,-0.2471,123.9,0,0.0674,0.1501,0.1724,0.1082,0.3718,NORMAL,0.1588,LEGIT
T530292,2026-08-13 12:47:50,U100867,211.96,UPI,IndusInd Bank,NOT_CARD,Bengaluru,mobile,853,1953,433,0,294.47,-0.2802,207.8,1,0.8926371394230256,0.01707470328150724,0.9463321010302385,0.3268,0.3009,SIGNAL_CONFLICT,0.3284,LEGIT
T501674,2026-08-13 12:49:32,U101192,789.84,UPI,Yes Bank,NOT_CARD,Kolkata,mobile,1120,511,93,0,747.3,0.0569,82.4,0,0.3069,0.1404,0.1916,0.1059,0.1192,NORMAL,0.1298,LEGIT
T510019,2026-08-13 12:50:09,U101264,935.15,UPI,Axis Bank,NOT_CARD,Hyderabad,mobile,633,715,107,0,1461.05,-0.3599,90.1,0,0.3036,0.0344,0.0989,0.5942,0.347,NORMAL,0.1778,LEGIT
T545974,2026-08-13 12:50:11,U100714,401.84,UPI,ICICI Bank,NOT_CARD,Jaipur,desktop,32,2760,463,0,337.07,0.1921,127.5,0,0.0872,0.4164,0.0939,0.3142,0.2556,NORMAL,0.0641,LEGIT
T521957,2026-08-13 12:56:27,U100066,1442.19,Wallet,Axis Bank,NOT_CARD,Jaipur,mobile,1089,2716,453,0,1246.06,0.1574,170.8,1,0.2899,0.2698,0.077,0.2345,0.7145,NORMAL,0.1286,LEGIT
T537330,2026-08-13 12:58:17,U100283,1938.17,Card,IDFC First Bank,Amex,Pune,mobile,1073,1371,254,0,1028.66,0.8842,131.6,0,0.8513944220737061,0.04132963987521179,0.9001216517965872,0.2297,0.4499,SIGNAL_CONFLICT,0.2404,LEGIT
T513577,2026-08-13 12:58:22,U101132,1201.93,UPI,HDFC Bank,NOT_CARD,Delhi,mobile,107,2383,392,0,1398.43,-0.1405,167.6,0,0.1876,0.0687,0.0269,0.2533,0.2857,NORMAL,0.0817,LEGIT
T518280,2026-08-13 12:58:35,U100781,1495.64,Card,IDFC First Bank,RuPay,Ahmedabad,mobile,1325,1911,309,1,1235.12,0.2109,222.3,0,0.1257,0.0934,0.1847,0.2735,0.3193,NORMAL,0.1021,LEGIT
T535768,2026-08-13 12:58:40,U100383,396.89,Card,Axis Bank,Mastercard,Jaipur,mobile,1295,723,128,0,799.7,-0.5037,88.0,0,0.1276,0.2573,0.1075,0.2383,0.5397,NORMAL,0.0927,LEGIT
T514559,2026-08-13 12:59:19,U100675,164.01,Card,Kotak Mahindra Bank,Mastercard,Kolkata,desktop,1278,2177,390,0,223.78,-0.2671,216.9,0,0.3648,0.1735,0.1014,0.3833,0.4021,NORMAL,0.0678,LEGIT
T504053,2026-08-13 13:00:29,U100111,153.27,Card,Punjab National Bank,RuPay,Kolkata,mobile,128,2342,413,0,164.47,-0.0681,243.9,0,0.1303,0.1048,0.07,0.1398,0.1381,NORMAL,0.082,LEGIT
T516391,2026-08-13 13:03:18,U100036,912.5,UPI,Axis Bank,NOT_CARD,Jaipur,mobile,557,2575,415,0,896.77,0.0175,176.1,0,0.0819,0.1991,0.0419,0.0845,0.3503,NORMAL,0.11,LEGIT
T503613,2026-08-13 13:05:58,U100102,2781.57,Card,Punjab National Bank,Amex,Ahmedabad,desktop,898,2414,384,0,1856.09,0.4986,79.6,2,0.3089,0.099,0.1376,0.0792,0.4585,NORMAL,0.1814,LEGIT
T543690,2026-08-13 13:07:05,U100978,2131.23,Card,State Bank of India,Visa,Pune,mobile,962,1053,149,0,1672.85,0.274,128.9,0,0.2073,0.3426,0.1222,0.1547,0.2826,NORMAL,0.1455,LEGIT
T514757,2026-08-13 13:07:35,U100691,3396.18,Netbanking,Kotak Mahindra Bank,NOT_CARD,Mumbai,desktop,1498,2385,430,0,3637.79,-0.0664,89.4,0,0.1728,0.1689,0.0263,0.3314,0.1064,NORMAL,0.0,LEGIT
T516893,2026-08-13 13:07:47,U101385,629.5,UPI,IndusInd Bank,NOT_CARD,Jaipur,desktop,37,706,109,0,1374.01,-0.5419,146.3,1,0.494,0.1244,0.0899,0.208,0.468,NORMAL,0.16,LEGIT
T538485,2026-08-13 13:11:59,U101202,1489.09,UPI,Axis Bank,NOT_CARD,Hyderabad,mobile,1359,2954,463,1,1733.47,-0.141,269.6,0,0.2348,0.0863,0.2389,0.3149,0.152,NORMAL,0.0279,LEGIT
T510046,2026-08-13 13:12:20,U100164,1175.42,Wallet,Kotak Mahindra Bank,NOT_CARD,Lucknow,mobile,661,1254,192,0,1231.06,-0.0452,70.0,0,0.09,0.317,0.0939,0.2317,0.0664,NORMAL,0.0933,LEGIT
T507027,2026-08-13 13:12:27,U101183,1549.22,Wallet,ICICI Bank,NOT_CARD,Jaipur,mobile,1499,1345,222,0,1714.14,-0.0962,95.2,0,0.5526,0.1333,0.2981,0.2381,0.1873,NORMAL,0.1232,LEGIT
T543843,2026-08-13 13:13:07,U101434,942.65,Card,Kotak Mahindra Bank,RuPay,Chennai,mobile,439,959,163,0,1165.57,-0.1913,104.5,0,0.1036,0.065,0.0729,0.1463,0.3348,NORMAL,0.0293,LEGIT
T540129,2026-08-13 13:13:40,U100614,602.92,Card,Axis Bank,RuPay,Jaipur,mobile,1165,2058,349,0,1036.85,-0.4185,89.6,0,0.285,0.3149,0.0724,0.264,0.3842,NORMAL,0.1467,LEGIT
T535490,2026-08-13 13:15:28,U101253,942.74,Wallet,Axis Bank,NOT_CARD,Kolkata,mobile,202,2381,422,0,1091.59,-0.1364,201.7,0,0.2122,0.4218,0.107,0.134,0.2553,NORMAL,0.0869,LEGIT
T523304,2026-08-13 13:15:54,U100732,423.84,UPI,State Bank of India,NOT_CARD,Pune,mobile,283,2764,459,0,510.24,-0.1693,250.6,0,0.2392,0.1281,0.1354,0.3945,0.4465,NORMAL,0.1322,LEGIT
T537288,2026-08-13 13:16:08,U101370,616.08,Wallet,State Bank of India,NOT_CARD,Mumbai,desktop,401,2642,443,0,636.11,-0.0315,90.9,0,0.1219,0.0696,0.144,0.1838,0.0794,NORMAL,0.0684,LEGIT
T530894,2026-08-13 13:16:14,U100269,458.89,UPI,ICICI Bank,NOT_CARD,Delhi,tablet,741,1773,288,0,663.8,-0.3087,72.9,0,0.1377,0.1226,0.1239,0.2541,0.2783,NORMAL,0.0,LEGIT
T515607,2026-08-13 13:18:38,U100455,549.75,UPI,ICICI Bank,NOT_CARD,Lucknow,desktop,249,1666,253,0,924.21,-0.4052,104.5,0,0.2561,0.0834,0.0945,0.1826,0.2549,NORMAL,0.02,LEGIT
T536163,2026-08-13 13:19:40,U100850,1511.23,Card,Kotak Mahindra Bank,Amex,Kolkata,mobile,1153,2940,490,1,1441.07,0.0487,183.4,0,0.3834,0.3099,0.1106,0.1385,0.0962,NORMAL,0.0778,LEGIT
T521974,2026-08-13 13:20:23,U100120,2758.77,Wallet,HDFC Bank,NOT_CARD,Chennai,desktop,1045,1319,248,0,2518.74,0.0953,111.7,0,0.2494,0.1208,0.1866,0.1035,0.1498,NORMAL,0.1492,LEGIT
T541617,2026-08-13 13:21:33,U100948,277.86,Wallet,Bank of Baroda,NOT_CARD,Jaipur,desktop,75,2843,478,0,291.22,-0.0459,153.4,0,0.0847,0.3473,0.1999,0.3103,0.1228,NORMAL,0.1975,LEGIT
T523012,2026-08-13 13:25:02,U100437,310.26,Card,Bank of Baroda,RuPay,Bengaluru,mobile,783,2782,485,1,282.74,0.0973,174.8,0,0.1333,0.3401,0.1972,0.18,0.1463,NORMAL,0.0392,LEGIT
T502071,2026-08-13 13:25:23,U101416,523.58,UPI,State Bank of India,NOT_CARD,Delhi,mobile,1168,1905,321,13,524.67,-0.0021,1107.299022527853,0,0.8974163334189457,0.06010720518943388,0.0246,0.7370537096669161,0.022,COMBINED_INCIDENT,0.3585,FRAUD
T544757,2026-08-13 13:25:34,U100493,302.13,UPI,Kotak Mahindra Bank,NOT_CARD,Chennai,mobile,644,1809,290,1,238.37,0.2675,123.6,0,0.1859,0.1466,0.3879,0.3244,0.2665,NORMAL,0.1726,LEGIT
T509925,2026-08-13 13:25:35,U100236,1175.99,UPI,Axis Bank,NOT_CARD,Kolkata,mobile,335,1990,324,0,1630.02,-0.2785,104.6,0,0.1968,0.3447,0.1917,0.194,0.1852,NORMAL,0.069,LEGIT
T537683,2026-08-13 13:25:50,U100929,949.07,UPI,Kotak Mahindra Bank,NOT_CARD,Jaipur,mobile,1377,1734,278,0,824.88,0.1506,68.4,0,0.5382,0.1119,0.1288,0.3241,0.3975,NORMAL,0.1854,LEGIT
T509193,2026-08-13 13:25:54,U100297,2357.82,UPI,Yes Bank,NOT_CARD,Delhi,mobile,716,1317,215,0,2422.11,-0.0265,263.1,0,0.3271,0.148,0.2265,0.2712,0.1112,NORMAL,0.1529,LEGIT
T531949,2026-08-13 13:26:49,U101064,210.59,Card,Yes Bank,Mastercard,Jaipur,mobile,1001,2259,386,0,341.56,-0.3835,148.5,0,0.1255,0.1417,0.3843,0.0908,0.2365,NORMAL,0.1313,LEGIT
T511172,2026-08-13 13:28:49,U100996,314.65,Card,State Bank of India,RuPay,Pune,mobile,1202,1579,254,0,203.32,0.5476,133.9,1,0.0987,0.1861,0.2956,0.2048,0.325,NORMAL,0.1501,LEGIT
T546949,2026-08-13 13:30:58,U101277,1808.34,Wallet,Kotak Mahindra Bank,NOT_CARD,Lucknow,mobile,981,2321,385,13,1757.04,0.0292,215.4,7,0.2051,0.1417,0.1622,0.0978,0.1864,HIGH_VELOCITY,0.3913,FRAUD
T518775,2026-08-13 13:33:43,U100765,337.57,Card,Kotak Mahindra Bank,Visa,Mumbai,mobile,988,2341,378,0,444.8,-0.2411,174.4,0,0.1792,0.1057,0.0658,0.3339,0.2586,NORMAL,0.1549,LEGIT
T500765,2026-08-13 13:33:57,U100090,1952.12,UPI,Bank of Baroda,NOT_CARD,Kolkata,mobile,865,1306,214,0,1399.35,0.395,133.4,1,0.3008,0.1676,0.1265,0.0131,0.1986,NORMAL,0.1396,LEGIT
T530410,2026-08-13 13:34:15,U100003,291.35,Card,Bank of Baroda,Amex,Bengaluru,mobile,637,1317,197,0,325.5,-0.1049,112.3,1,0.0695,0.0872,0.1504,0.0494,0.3727,NORMAL,0.0026,LEGIT
T542660,2026-08-13 13:35:20,U100881,216.58,UPI,HDFC Bank,NOT_CARD,Chennai,mobile,296,2553,442,0,415.71,-0.479,145.5,0,0.374,0.4316,0.1137,0.165,0.5305,NORMAL,0.1922,LEGIT
T517130,2026-08-13 13:35:37,U100359,3826.62,Card,State Bank of India,Amex,Kolkata,mobile,897,2246,395,0,2287.26,0.673,173.0,0,0.1762,0.1269,0.0904,0.1527,0.6849,NORMAL,0.2429,LEGIT
T548836,2026-08-13 13:36:26,U101289,277.89,UPI,Bank of Baroda,NOT_CARD,Mumbai,mobile,471,1866,320,14,261.66,0.062,162.0,9,0.2103,0.1431,0.2032,0.0366,0.0943,HIGH_VELOCITY,0.4681,LEGIT
T500620,2026-08-13 13:38:39,U100853,2270.18,UPI,IndusInd Bank,NOT_CARD,Mumbai,mobile,561,716,119,0,1330.92,0.7057,115.1,1,0.4551,0.2693,0.0406,0.1205,0.422,NORMAL,0.1385,LEGIT
T509050,2026-08-13 13:40:01,U100423,308.15,UPI,HDFC Bank,NOT_CARD,Delhi,mobile,41,1743,282,0,281.14,0.0961,137.7,0,0.4831,0.1829,0.0409,0.0426,0.2872,NORMAL,0.0285,LEGIT
T540927,2026-08-13 13:40:30,U101456,174.65,UPI,Punjab National Bank,NOT_CARD,Ahmedabad,mobile,1096,2953,499,0,259.18,-0.3261,188.03817062826252,0,0.1206,0.3468,0.2991,0.4302416634068024,0.285,BANK_DRIFT,0.0631,LEGIT
T516530,2026-08-13 13:40:46,U101149,961.64,UPI,Axis Bank,NOT_CARD,Mumbai,mobile,569,2556,429,1,744.14,0.2923,97.8,0,0.1426,0.3219,0.1973,0.0336,0.2162,NORMAL,0.0615,LEGIT
T503181,2026-08-13 13:41:21,U101083,1633.39,Netbanking,Yes Bank,NOT_CARD,Jaipur,mobile,397,1668,271,0,1601.01,0.0202,134.1,0,0.3623,0.2129,0.2328,0.1124,0.2805,NORMAL,0.0106,LEGIT
T521413,2026-08-13 13:42:54,U101200,432.05,Netbanking,Kotak Mahindra Bank,NOT_CARD,Pune,mobile,1122,2637,423,2,669.94,-0.3551,285.2,0,0.2831,0.0473,0.3393,0.1061,0.5025,NORMAL,0.0903,LEGIT
T501179,2026-08-13 13:42:57,U100801,1839.84,UPI,HDFC Bank,NOT_CARD,Delhi,mobile,61,906,109,1,2568.59,-0.2837,97.0,0,0.4131,0.3969,0.1057,0.2375,0.6114,NORMAL,0.1353,LEGIT
T509938,2026-08-13 13:45:07,U100395,318.05,UPI,Yes Bank,NOT_CARD,Lucknow,mobile,1335,2623,438,0,361.01,-0.119,116.4,0,0.2476,0.3633,0.1109,0.2601,0.2108,NORMAL,0.0657,LEGIT
T547967,2026-08-13 13:45:53,U100361,1812.72,UPI,Kotak Mahindra Bank,NOT_CARD,Bengaluru,mobile,82,2672,443,0,1589.54,0.1404,150.8,0,0.1176,0.2738,0.0814,0.0616,0.2745,NORMAL,0.1235,LEGIT
T522124,2026-08-13 13:46:00,U100374,231.81,UPI,HDFC Bank,NOT_CARD,Pune,mobile,1160,2659,433,0,156.43,0.4818,162.4,1,0.0218,0.0777,0.1701,0.0704,0.2391,NORMAL,0.1025,LEGIT
T537109,2026-08-13 13:46:47,U101119,84.83,UPI,Kotak Mahindra Bank,NOT_CARD,Kolkata,mobile,254,1480,233,0,153.66,-0.4479,119.9,0,0.1283,0.4132,0.2097,0.1595,0.3436,NORMAL,0.0977,LEGIT
T501077,2026-08-13 13:47:26,U100157,345.89,Card,HDFC Bank,RuPay,Bengaluru,mobile,1435,1671,275,1,354.56,-0.0245,145.2,0,0.2691,0.1133,0.0248,0.1094,0.2779,NORMAL,0.051,LEGIT
T509627,2026-08-13 13:52:27,U100819,616.96,UPI,Punjab National Bank,NOT_CARD,Hyderabad,mobile,1036,2997,522,0,623.41,-0.0103,150.7,0,0.5396,0.2332,0.0692,0.0656,0.1006,NORMAL,0.1218,LEGIT
T549992,2026-08-13 13:53:45,U100140,1225.01,Netbanking,ICICI Bank,NOT_CARD,Jaipur,mobile,1347,2948,476,0,2732.57,-0.5517,97.6,1,0.1886,0.0823,0.1984,0.1374,0.311,NORMAL,0.1098,LEGIT
T516083,2026-08-13 13:54:37,U100047,811.74,UPI,Kotak Mahindra Bank,NOT_CARD,Kolkata,desktop,741,2679,438,0,548.48,0.48,122.5,0,0.3156,0.0246,0.3377,0.0809,0.224,NORMAL,0.0427,LEGIT
T517990,2026-08-13 13:55:38,U101153,273.46,Netbanking,Kotak Mahindra Bank,NOT_CARD,Chennai,mobile,94,2728,436,0,393.27,-0.3047,142.1,0,0.3232,0.1891,0.0795,0.0275,0.1855,NORMAL,0.0353,LEGIT
T542596,2026-08-13 13:59:26,U101087,1986.18,UPI,ICICI Bank,NOT_CARD,Pune,mobile,56,2970,494,1,1253.4,0.5846,134.8,0,0.3916,0.041,0.2899,0.2494,0.3408,NORMAL,0.2232,LEGIT
T531648,2026-08-13 14:01:14,U100359,1915.67,Netbanking,State Bank of India,NOT_CARD,Kolkata,mobile,897,2246,395,1,2287.26,-0.1625,104.1,1,0.2006,0.0237,0.2315,0.256,0.2389,NORMAL,0.1204,LEGIT
T517535,2026-08-13 14:01:23,U100665,707.97,Netbanking,IndusInd Bank,NOT_CARD,Lucknow,mobile,235,2084,348,0,874.03,-0.19,187.7,0,0.2766,0.2057,0.2974,0.3872,0.2263,NORMAL,0.1901,LEGIT
T515331,2026-08-13 14:02:17,U101217,924.0,UPI,IndusInd Bank,NOT_CARD,Ahmedabad,mobile,1253,2197,348,0,727.89,0.2694,159.9,1,0.1546,0.1529,0.3321,0.0644,0.3536,NORMAL,0.1266,LEGIT
T539147,2026-08-13 14:03:43,U100058,605.95,UPI,IndusInd Bank,NOT_CARD,Bengaluru,tablet,392,2230,372,0,406.72,0.4899,109.1,0,0.2345,0.1697,0.1869,0.3509,0.3599,NORMAL,0.0624,LEGIT
T513672,2026-08-13 14:05:11,U100488,573.22,UPI,ICICI Bank,NOT_CARD,Mumbai,mobile,497,2295,416,0,873.08,-0.3435,160.2,1,0.3926,0.1643,0.069,0.1533,0.2443,NORMAL,0.176,LEGIT
T514553,2026-08-13 14:05:31,U100719,192.94,UPI,HDFC Bank,NOT_CARD,Ahmedabad,mobile,1077,1799,316,0,338.44,-0.4299,214.7,0,0.1286,0.1548,0.0842,0.3386,0.2708,NORMAL,0.1137,LEGIT
T523619,2026-08-13 14:05:32,U100861,266.22,UPI,IDFC First Bank,NOT_CARD,Mumbai,mobile,939,2783,461,0,245.2,0.0857,115.2,0,0.6046,0.177,0.1102,0.1725,0.3798,NORMAL,0.1531,LEGIT
T522113,2026-08-13 14:05:42,U100801,5777.74,Card,HDFC Bank,Visa,Delhi,mobile,61,906,109,0,2568.59,1.2494,66.5,0,0.1388,0.0738,0.3398,0.2782,0.6972,NORMAL,0.1362,LEGIT
T528507,2026-08-13 14:05:49,U100373,1932.55,Card,Axis Bank,Visa,Delhi,desktop,778,1121,189,9,1263.57,0.5294,555.5758027869705,0,0.8987144776218944,0.07041157704113486,0.1537,0.9006796955585692,0.2321,COMBINED_INCIDENT,0.2392,LEGIT
T531293,2026-08-13 14:06:50,U100928,3373.76,Netbanking,Kotak Mahindra Bank,NOT_CARD,Hyderabad,mobile,888,1255,206,0,3291.33,0.025,102.0,0,0.0465,0.1612,0.3266,0.2396,0.1096,NORMAL,0.0532,LEGIT
T537032,2026-08-13 14:09:44,U100519,2400.62,UPI,State Bank of India,NOT_CARD,Delhi,mobile,1079,1783,320,0,2328.23,0.0311,127.3,0,0.3178,0.111,0.0174,0.5287,0.0872,NORMAL,0.1699,LEGIT
T549504,2026-08-13 14:10:03,U100599,1336.56,UPI,IndusInd Bank,NOT_CARD,Chennai,mobile,962,1927,339,0,1420.63,-0.0592,105.2,0,0.3037,0.2351,0.1435,0.217,0.0476,NORMAL,0.1076,LEGIT
T525411,2026-08-13 14:11:51,U100228,1402.49,UPI,Punjab National Bank,NOT_CARD,Chennai,desktop,247,1641,279,0,1328.85,0.0554,244.6289678679324,0,0.3002,0.2098,0.0148,0.7770219524870197,0.2474,BANK_DRIFT,0.1755,LEGIT
T505718,2026-08-13 14:11:53,U101415,222.4,Wallet,ICICI Bank,NOT_CARD,Hyderabad,mobile,1074,2351,386,0,208.16,0.0684,157.2,0,0.2079,0.1696,0.1322,0.0631,0.2416,NORMAL,0.0414,LEGIT
T502015,2026-08-13 14:12:03,U100630,467.26,Wallet,Yes Bank,NOT_CARD,Pune,mobile,438,2211,364,0,578.47,-0.1922,209.6,0,0.0432,0.0244,0.4678,0.2572,0.2849,NORMAL,0.1294,LEGIT
T520908,2026-08-13 14:12:35,U100519,2216.98,Netbanking,State Bank of India,NOT_CARD,Delhi,mobile,1079,1783,320,0,2328.23,-0.0478,150.4,0,0.1921,0.3283,0.1516,0.1994,0.0838,NORMAL,0.0637,LEGIT
T500545,2026-08-13 14:12:38,U101126,743.63,UPI,HDFC Bank,NOT_CARD,Kolkata,desktop,745,2562,427,0,837.96,-0.1126,131.1,0,0.1194,0.1138,0.051,0.4257,0.2308,NORMAL,0.1613,FRAUD
T518431,2026-08-13 14:13:44,U100595,539.64,Card,Bank of Baroda,Amex,Bengaluru,mobile,406,2406,428,1,410.87,0.3134,143.4,0,0.1259,0.2192,0.1842,0.1542,0.1907,NORMAL,0.0231,LEGIT
T538738,2026-08-13 14:13:59,U100834,773.26,Wallet,IDFC First Bank,NOT_CARD,Lucknow,mobile,767,2563,406,0,443.17,0.7449,108.1,0,0.2607,0.3257,0.0234,0.2523,0.3773,NORMAL,0.0714,LEGIT
T511991,2026-08-13 14:14:12,U100849,262.97,Wallet,HDFC Bank,NOT_CARD,Delhi,mobile,333,1818,279,0,310.82,-0.1539,182.8,0,0.465,0.0111,0.2072,0.376,0.219,NORMAL,0.1095,LEGIT
T504530,2026-08-13 14:14:20,U100226,320.49,UPI,Kotak Mahindra Bank,NOT_CARD,Kolkata,mobile,910,2426,409,0,474.14,-0.3241,163.6,0,0.3802,0.2894,0.1986,0.3122,0.3765,NORMAL,0.1758,LEGIT
